Wallet Address,Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days)
0x000000000000syntheticwalletd18b,12.0,500.0,50.0,2.5,0,0.5421,0.5,105552.64,8119.43,210.6839,23.54,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet812c,12.0,500.0,50.0,2.5,0,1.1231,0.5,93825.68,7217.36,187.2768,14.66,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0a3b,12.0,500.0,50.0,2.5,0,2.3266,0.5,30115.34,2316.56,60.1105,54.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdd18,12.0,500.0,50.0,2.5,0,1.5304,0.5,21901.9,1684.76,43.7164,81.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta02e,12.0,500.0,50.0,2.5,0,0.9222,0.5,72155.48,5550.42,144.0229,32.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbf94,12.0,500.0,50.0,2.5,0,1.3186,0.5,123942.82,9534.06,247.3909,40.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf65e,12.0,500.0,50.0,2.5,0,2.6371,0.5,39163.07,3012.54,78.1698,61.65,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0b73,12.0,500.0,50.0,2.5,0,1.2255,0.5,190768.64,14674.51,380.7757,6.2,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet842f,12.0,500.0,50.0,2.5,0,1.9944,0.5,18821.01,1447.77,37.5669,91.99,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet647f,12.0,500.0,50.0,2.5,0,2.4497,0.5,19132.25,1471.71,38.1881,72.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta834,12.0,500.0,50.0,2.5,0,1.0599,0.5,188653.39,14511.8,376.5537,7.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7cbb,12.0,500.0,50.0,2.5,0,0.8862,0.5,65377.27,5029.02,130.4936,17.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb712,12.0,500.0,50.0,2.5,0,2.8571,0.5,32569.4,2505.34,65.0088,72.21,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf28b,12.0,500.0,50.0,2.5,0,2.8926,0.5,33652.97,2588.69,67.1716,72.3,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet08d5,12.0,500.0,50.0,2.5,0,0.272,0.5,54339.39,4179.95,108.4619,3.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2b9a,12.0,500.0,50.0,2.5,0,1.3772,0.5,83608.29,6431.41,166.8828,10.69,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdadc,12.0,500.0,50.0,2.5,0,0.2852,0.5,68124.7,5240.36,135.9774,30.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete128,12.0,500.0,50.0,2.5,0,1.3783,0.5,187511.13,14423.93,374.2737,18.2,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc104,12.0,500.0,50.0,2.5,0,0.9496,0.5,114457.48,8804.42,228.458,26.13,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0aee,12.0,500.0,50.0,2.5,0,1.352,0.5,99349.53,7642.27,198.3025,19.57,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb689,12.0,500.0,50.0,2.5,0,2.5685,0.5,27182.91,2090.99,54.2573,75.96,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet76a2,12.0,500.0,50.0,2.5,0,0.9558,0.5,193016.51,14847.42,385.2625,47.14,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdc93,12.0,500.0,50.0,2.5,0,0.6951,0.5,121460.48,9343.11,242.4361,43.92,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9113,12.0,500.0,50.0,2.5,0,0.6985,0.5,169896.95,13069.0,339.1157,28.7,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8216,12.0,500.0,50.0,2.5,0,1.9168,0.5,46086.09,3545.08,91.9882,85.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet88f3,12.0,500.0,50.0,2.5,0,1.5538,0.5,27260.06,2096.93,54.4113,66.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletbc2b,12.0,500.0,50.0,2.5,0,1.4226,0.5,161387.52,12414.42,322.1308,10.81,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb297,12.0,500.0,50.0,2.5,0,1.1874,0.5,112855.03,8681.16,225.2595,38.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9b53,12.0,500.0,50.0,2.5,0,1.59,0.5,38569.86,2966.91,76.9857,65.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet791f,12.0,500.0,50.0,2.5,0,1.7483,0.5,15914.54,1224.2,31.7655,96.32,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc279,12.0,500.0,50.0,2.5,0,1.5779,0.5,21832.29,1679.41,43.5774,68.23,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2f25,12.0,500.0,50.0,2.5,0,1.04,0.5,137566.97,10582.07,274.5848,37.05,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9991,12.0,500.0,50.0,2.5,0,2.5834,0.5,744.01,57.23,1.485,70.13,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta447,12.0,500.0,50.0,2.5,0,0.1868,0.5,198487.18,15268.24,396.182,46.71,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleted76,12.0,500.0,50.0,2.5,0,0.5412,0.5,176233.08,13556.39,351.7626,11.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8349,12.0,500.0,50.0,2.5,0,0.427,0.5,105399.57,8107.66,210.3784,6.45,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9e62,12.0,500.0,50.0,2.5,0,1.6031,0.5,49593.4,3814.88,98.9888,71.48,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3998,12.0,500.0,50.0,2.5,0,0.1822,0.5,62466.78,4805.14,124.6842,19.9,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet4ffd,12.0,500.0,50.0,2.5,0,0.8024,0.5,80805.12,6215.78,161.2877,47.72,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet59ea,12.0,500.0,50.0,2.5,0,0.24,0.5,67511.99,5193.23,134.7545,39.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet557c,12.0,500.0,50.0,2.5,0,1.8557,0.5,4581.26,352.4,9.1442,92.46,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb097,12.0,500.0,50.0,2.5,0,1.4603,0.5,105921.34,8147.8,211.4198,5.04,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet434f,12.0,500.0,50.0,2.5,0,1.0845,0.5,111097.78,8545.98,221.7521,27.53,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletae66,12.0,500.0,50.0,2.5,0,0.5027,0.5,121926.16,9378.94,243.3656,26.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet4a45,12.0,500.0,50.0,2.5,0,1.77,0.5,49435.68,3802.74,98.674,89.87,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdaeb,12.0,500.0,50.0,2.5,0,2.8991,0.5,32198.69,2476.82,64.2688,52.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletff49,12.0,500.0,50.0,2.5,0,0.978,0.5,176807.3,13600.56,352.9088,37.31,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd083,12.0,500.0,50.0,2.5,0,2.4297,0.5,38936.43,2995.11,77.7174,91.12,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletfa58,12.0,500.0,50.0,2.5,0,1.0632,0.5,73779.13,5675.32,147.2637,35.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletcffb,12.0,500.0,50.0,2.5,0,1.8567,0.5,30974.53,2382.66,61.8254,52.69,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet605e,12.0,500.0,50.0,2.5,0,1.1842,0.5,115116.46,8855.11,229.7734,13.8,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet82fe,12.0,500.0,50.0,2.5,0,1.7158,0.5,26892.22,2068.63,53.6771,90.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc7a1,12.0,500.0,50.0,2.5,0,1.3905,0.5,66903.94,5146.46,133.5408,33.14,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1ed0,12.0,500.0,50.0,2.5,0,2.4533,0.5,6003.45,461.8,11.9829,99.3,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet576c,12.0,500.0,50.0,2.5,0,0.5543,0.5,81658.72,6281.44,162.9915,46.46,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf4be,12.0,500.0,50.0,2.5,0,0.1349,0.5,163280.27,12560.02,325.9087,6.51,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet15fc,12.0,500.0,50.0,2.5,0,0.123,0.5,86808.89,6677.61,173.2712,43.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8a56,12.0,500.0,50.0,2.5,0,1.7361,0.5,25036.31,1925.87,49.9727,90.61,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta053,12.0,500.0,50.0,2.5,0,0.5665,0.5,131383.74,10106.44,262.243,14.57,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete8a6,12.0,500.0,50.0,2.5,0,0.8699,0.5,72982.12,5614.01,145.6729,29.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf083,12.0,500.0,50.0,2.5,0,2.7366,0.5,47052.05,3619.39,93.9163,86.71,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet94ed,12.0,500.0,50.0,2.5,0,1.7029,0.5,47083.39,3621.8,93.9788,88.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet49bf,12.0,500.0,50.0,2.5,0,0.51,0.5,51201.63,3938.59,102.1989,29.07,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletaa2f,12.0,500.0,50.0,2.5,0,2.0273,0.5,22449.81,1726.91,44.81,81.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1cb4,12.0,500.0,50.0,2.5,0,1.562,0.5,4659.78,358.44,9.301,89.59,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc0bd,12.0,500.0,50.0,2.5,0,1.009,0.5,64715.76,4978.14,129.1732,40.34,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet728f,12.0,500.0,50.0,2.5,0,1.9265,0.5,34495.46,2653.5,68.8532,62.49,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet51ef,12.0,500.0,50.0,2.5,0,1.9405,0.5,27781.46,2137.04,55.452,77.55,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7065,12.0,500.0,50.0,2.5,0,1.3057,0.5,145198.27,11169.1,289.8169,5.01,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5709,12.0,500.0,50.0,2.5,0,2.301,0.5,39542.79,3041.75,78.9277,98.59,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3ef2,12.0,500.0,50.0,2.5,0,2.0713,0.5,26639.58,2049.2,53.1728,56.62,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf99b,12.0,500.0,50.0,2.5,0,1.7309,0.5,40596.03,3122.77,81.03,97.71,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet439c,12.0,500.0,50.0,2.5,0,0.84,0.5,67722.15,5209.4,135.174,19.56,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8b63,12.0,500.0,50.0,2.5,0,1.4956,0.5,85515.51,6578.12,170.6896,28.12,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9b63,12.0,500.0,50.0,2.5,0,1.0536,0.5,73147.2,5626.71,146.0024,25.16,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta3a4,12.0,500.0,50.0,2.5,0,0.3352,0.5,162540.55,12503.12,324.4322,42.48,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet42d5,12.0,500.0,50.0,2.5,0,0.1415,0.5,85689.37,6591.49,171.0367,35.47,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7c14,12.0,500.0,50.0,2.5,0,1.9723,0.5,38935.56,2995.04,77.7157,51.57,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta9c5,12.0,500.0,50.0,2.5,0,0.8996,0.5,118419.79,9109.21,236.3668,11.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3660,12.0,500.0,50.0,2.5,0,0.1773,0.5,104357.84,8027.53,208.2991,10.38,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8166,12.0,500.0,50.0,2.5,0,1.8775,0.5,23206.14,1785.09,46.3196,64.88,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta9e0,12.0,500.0,50.0,2.5,0,2.2178,0.5,13831.8,1063.98,27.6084,53.8,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5a46,12.0,500.0,50.0,2.5,0,2.3598,0.5,20302.45,1561.73,40.5239,56.06,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf653,12.0,500.0,50.0,2.5,0,0.4904,0.5,169759.98,13058.46,338.8423,17.11,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6eb7,12.0,500.0,50.0,2.5,0,1.1691,0.5,199023.22,15309.48,397.2519,41.22,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc7fc,12.0,500.0,50.0,2.5,0,1.205,0.5,173274.6,13328.82,345.8575,26.14,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet92b3,12.0,500.0,50.0,2.5,0,1.2601,0.5,195926.54,15071.27,391.0709,9.76,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet348f,12.0,500.0,50.0,2.5,0,1.1837,0.5,92030.95,7079.3,183.6945,17.43,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2da2,12.0,500.0,50.0,2.5,0,1.4516,0.5,66755.74,5135.06,133.245,24.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletdbae,12.0,500.0,50.0,2.5,0,0.1081,0.5,177116.25,13624.33,353.5254,2.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2ada,12.0,500.0,50.0,2.5,0,2.043,0.5,35858.25,2758.33,71.5734,56.44,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc086,12.0,500.0,50.0,2.5,0,1.0721,0.5,90026.31,6925.1,179.6932,19.35,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3077,12.0,500.0,50.0,2.5,0,0.8038,0.5,129024.19,9924.94,257.5333,45.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2f5e,12.0,500.0,50.0,2.5,0,0.8446,0.5,114332.61,8794.82,228.2088,26.46,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb696,12.0,500.0,50.0,2.5,0,1.2058,0.5,70147.74,5395.98,140.0154,22.18,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete15c,12.0,500.0,50.0,2.5,0,1.2453,0.5,154924.55,11917.27,309.2306,19.03,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc90a,12.0,500.0,50.0,2.5,0,2.6896,0.5,24594.39,1891.88,49.0906,65.61,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd088,12.0,500.0,50.0,2.5,0,2.7152,0.5,25871.83,1990.14,51.6404,87.51,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet396e,12.0,500.0,50.0,2.5,0,2.4665,0.5,14613.93,1124.15,29.1695,67.07,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf565,12.0,500.0,50.0,2.5,0,2.7017,0.5,29478.98,2267.61,58.8403,55.22,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2337,12.0,500.0,50.0,2.5,0,2.0994,0.5,42123.97,3240.31,84.0798,65.77,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2c91,12.0,500.0,50.0,2.5,0,0.6966,0.5,179302.68,13792.51,357.8896,47.56,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf8f8,12.0,500.0,50.0,2.5,0,1.2103,0.5,173249.42,13326.88,345.8072,36.37,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb0cb,12.0,500.0,50.0,2.5,0,0.9219,0.5,77899.03,5992.23,155.4871,46.99,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallete565,12.0,500.0,50.0,2.5,0,0.2229,0.5,175162.61,13474.05,349.626,35.39,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8f7d,12.0,500.0,50.0,2.5,0,1.2859,0.5,53079.41,4083.03,105.9469,20.96,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7702,12.0,500.0,50.0,2.5,0,2.2648,0.5,9330.45,717.73,18.6237,78.19,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc63d,12.0,500.0,50.0,2.5,0,2.3926,0.5,1847.79,142.14,3.6882,68.85,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9a11,12.0,500.0,50.0,2.5,0,2.6548,0.5,42973.73,3305.67,85.7759,90.77,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet1a9c,12.0,500.0,50.0,2.5,0,0.9876,0.5,68890.8,5299.29,137.5066,48.09,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet201e,12.0,500.0,50.0,2.5,0,2.2285,0.5,23176.33,1782.79,46.2601,59.22,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf453,12.0,500.0,50.0,2.5,0,1.4893,0.5,69396.71,5338.21,138.5164,8.73,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2399,12.0,500.0,50.0,2.5,0,0.9892,0.5,96542.81,7426.37,192.7002,12.98,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb28e,12.0,500.0,50.0,2.5,0,0.2209,0.5,150510.44,11577.73,300.42,2.26,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletadb9,12.0,500.0,50.0,2.5,0,1.0742,0.5,133789.37,10291.49,267.0447,28.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf061,12.0,500.0,50.0,2.5,0,1.5768,0.5,9511.54,731.66,18.9851,66.56,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7e36,12.0,500.0,50.0,2.5,0,0.4613,0.5,58658.5,4512.19,117.0828,35.55,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5bfd,12.0,500.0,50.0,2.5,0,2.0647,0.5,31268.85,2405.3,62.4129,97.67,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet542f,12.0,500.0,50.0,2.5,0,1.4812,0.5,98174.07,7551.85,195.9562,48.59,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7942,12.0,500.0,50.0,2.5,0,1.1584,0.5,162737.26,12518.25,324.8249,29.91,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletabf3,12.0,500.0,50.0,2.5,0,0.3084,0.5,94012.96,7231.77,187.6506,49.65,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet8fd0,12.0,500.0,50.0,2.5,0,2.9472,0.5,47851.31,3680.87,95.5116,92.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd5c1,12.0,500.0,50.0,2.5,0,2.0066,0.5,38889.5,2991.5,77.6238,74.58,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet60ca,12.0,500.0,50.0,2.5,0,0.4471,0.5,144962.89,11150.99,289.3471,42.03,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0ea9,12.0,500.0,50.0,2.5,0,1.6414,0.5,36797.97,2830.61,73.449,91.28,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet908d,12.0,500.0,50.0,2.5,0,1.5744,0.5,25668.37,1974.49,51.2343,91.72,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet41ae,12.0,500.0,50.0,2.5,0,2.2307,0.5,34680.88,2667.76,69.2233,78.63,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2bf8,12.0,500.0,50.0,2.5,0,2.2578,0.5,23113.02,1777.92,46.1338,64.92,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet3e6c,12.0,500.0,50.0,2.5,0,0.552,0.5,70846.32,5449.72,141.4098,42.98,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletae0a,12.0,500.0,50.0,2.5,0,0.2029,0.5,67367.12,5182.09,134.4653,5.02,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5c76,12.0,500.0,50.0,2.5,0,2.7048,0.5,20819.12,1601.47,41.5551,76.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2c51,12.0,500.0,50.0,2.5,0,0.6851,0.5,118448.3,9111.41,236.4238,29.35,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletc3a8,12.0,500.0,50.0,2.5,0,0.6192,0.5,66938.04,5149.08,133.6089,42.41,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet968d,12.0,500.0,50.0,2.5,0,1.7358,0.5,7418.88,570.68,14.8081,93.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet5f98,12.0,500.0,50.0,2.5,0,0.3828,0.5,155013.78,11924.14,309.4087,45.93,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet9785,12.0,500.0,50.0,2.5,0,1.4183,0.5,182795.07,14061.16,364.8604,15.27,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7718,12.0,500.0,50.0,2.5,0,1.7167,0.5,47566.65,3658.97,94.9434,51.05,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet7b0c,12.0,500.0,50.0,2.5,0,2.7789,0.5,11198.82,861.45,22.3529,76.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet6777,12.0,500.0,50.0,2.5,0,2.0235,0.5,37861.95,2912.46,75.5728,59.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet03fc,12.0,500.0,50.0,2.5,0,0.4549,0.5,125487.97,9652.92,250.475,41.52,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletb44b,12.0,500.0,50.0,2.5,0,1.1382,0.5,169012.66,13000.97,337.3506,25.42,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalleta855,12.0,500.0,50.0,2.5,0,2.0306,0.5,38793.53,2984.12,77.4322,96.49,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd3e4,12.0,500.0,50.0,2.5,0,2.6572,0.5,44560.38,3427.72,88.9429,68.83,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0ece,12.0,500.0,50.0,2.5,0,1.8477,0.5,24017.06,1847.47,47.9382,85.94,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet76a5,12.0,500.0,50.0,2.5,0,0.8957,0.5,157444.04,12111.08,314.2596,33.87,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet0a47,12.0,500.0,50.0,2.5,0,0.2584,0.5,89324.95,6871.15,178.2933,37.62,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletd2cc,12.0,500.0,50.0,2.5,0,0.7154,0.5,160721.35,12363.18,320.8011,40.25,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletac88,12.0,500.0,50.0,2.5,0,0.9288,0.5,175205.87,13477.37,349.7123,16.84,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet2417,12.0,500.0,50.0,2.5,0,0.9738,0.5,150783.97,11598.77,300.966,23.17,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf5d8,12.0,500.0,50.0,2.5,0,0.7511,0.5,148725.78,11440.44,296.8578,47.75,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwallet92f8,12.0,500.0,50.0,2.5,0,0.7744,0.5,64708.48,4977.58,129.1586,5.68,0.05,2.0,1.0,0.5,5.0,730.0,365.0
0x000000000000syntheticwalletf437,12.0,500.0,50.0,2.5,0,2.9935,0.5,1381.21,106.25,2.7569,52.06,0.05,2.0,1.0,0.5,5.0,730.0,365.0
